  Time                  I(Rs)                 V(R40:2)              V(C2:+)              
  2.775343513150e-003  1.394859489584e+000  -5.579437958337e+000  -4.936741994475e-001  
  2.776343536039e-003  1.393437697762e+000  -5.573750791048e+000  -4.931662967590e-001  
  2.777343558927e-003  1.391969411757e+000  -5.567877647028e+000  -4.926389238182e-001  
  2.778343581815e-003  1.390449453637e+000  -5.561797814549e+000  -4.920921014459e-001  
  2.779343604703e-003  1.388869989702e+000  -5.555479958809e+000  -4.915258512308e-001  
  2.780343627591e-003  1.387232603107e+000  -5.548930412428e+000  -4.909401955284e-001  
  2.781343650479e-003  1.385552819860e+000  -5.542211279442e+000  -4.903351574605e-001  
  2.782343673368e-003  1.383819253411e+000  -5.535277013645e+000  -4.897107609141e-001  
  2.783343696256e-003  1.382020704476e+000  -5.528082817905e+000  -4.890670305403e-001  
  2.784343719144e-003  1.380171046283e+000  -5.520684185133e+000  -4.884039917537e-001  
  2.785343742032e-003  1.378281210879e+000  -5.513124843515e+000  -4.877216707312e-001  
  2.786343764920e-003  1.376336365981e+000  -5.505345463923e+000  -4.870200944109e-001  
  2.787343787809e-003  1.374323931617e+000  -5.497295726466e+000  -4.862992904910e-001  
  2.788343810697e-003  1.372267197104e+000  -5.489068788414e+000  -4.855592874289e-001  
  2.789343833585e-003  1.370152454299e+000  -5.480609817197e+000  -4.848001144401e-001  
  2.790343856473e-003  1.367992531714e+000  -5.471970126857e+000  -4.840218014968e-001  
  2.791343879361e-003  1.365787497248e+000  -5.463149988993e+000  -4.832243793268e-001  
  2.792343902249e-003  1.363532308202e+000  -5.454129232807e+000  -4.824078794124e-001  
  2.793343925138e-003  1.361190595461e+000  -5.444762381846e+000  -4.815723339892e-001  
  2.794343948026e-003  1.358809961270e+000  -5.435239845080e+000  -4.807177760445e-001  
  2.795343970914e-003  1.356385975619e+000  -5.425543902477e+000  -4.798442393164e-001  
  2.796343993802e-003  1.353914592564e+000  -5.415658370258e+000  -4.789517582921e-001  
  2.797344016690e-003  1.351385786172e+000  -5.405543144687e+000  -4.780403682070e-001  
  2.798344039579e-003  1.348795968928e+000  -5.395183875714e+000  -4.771101050428e-001  
  2.799344062467e-003  1.346169220824e+000  -5.384676883297e+000  -4.761610055264e-001  
  2.800344085355e-003  1.343496474738e+000  -5.373985898954e+000  -4.751931071283e-001  
  2.801344108243e-003  1.340746087903e+000  -5.362984351614e+000  -4.742064480612e-001  
  2.802344131131e-003  1.337955420684e+000  -5.351821682735e+000  -4.732010672785e-001  
  2.803344154019e-003  1.335116973172e+000  -5.340467892687e+000  -4.721770044728e-001  
  2.804344176908e-003  1.332237030716e+000  -5.328948122865e+000  -4.711343000741e-001  
  2.805344199796e-003  1.329282110445e+000  -5.317128441780e+000  -4.700729952485e-001  
  2.806344222684e-003  1.326284158676e+000  -5.305136634705e+000  -4.689931318965e-001  
  2.807344245572e-003  1.323237109787e+000  -5.292948439150e+000  -4.678947526511e-001  
  2.808344268460e-003  1.320148290738e+000  -5.280593162950e+000  -4.667779008765e-001  
  2.809344291349e-003  1.316994945259e+000  -5.267979781037e+000  -4.656426206660e-001  
  2.810344314237e-003  1.313800519319e+000  -5.255202077276e+000  -4.644889568407e-001  
  2.811344337125e-003  1.310550882133e+000  -5.242203528532e+000  -4.633169549472e-001  
  2.812344360013e-003  1.307254710570e+000  -5.229018842279e+000  -4.621266612565e-001  
  2.813344382901e-003  1.303899542407e+000  -5.215598169629e+000  -4.609181227612e-001  
  2.814344405790e-003  1.300516796658e+000  -5.202067186630e+000  -4.596913871748e-001  
  2.815344428678e-003  1.297059984103e+000  -5.188239936410e+000  -4.584465029287e-001  
  2.816344451566e-003  1.293556987958e+000  -5.174227951833e+000  -4.571835191712e-001  
  2.817344474454e-003  1.289987122581e+000  -5.159948490324e+000  -4.559024857649e-001  
  2.818344497342e-003  1.286399052925e+000  -5.145596211698e+000  -4.546034532853e-001  
  2.819344520230e-003  1.282755376431e+000  -5.131021505726e+000  -4.532864730182e-001  
  2.820344543119e-003  1.279052836243e+000  -5.116211344970e+000  -4.519515969581e-001  
  2.821344566007e-003  1.275308548094e+000  -5.101234192376e+000  -4.505988778060e-001  
  2.822344588895e-003  1.271509468405e+000  -5.086037873620e+000  -4.492283689675e-001  
  2.823344611783e-003  1.267663415449e+000  -5.070653661797e+000  -4.478401245503e-001  
  2.824344634671e-003  1.263774476488e+000  -5.055097905954e+000  -4.464341993625e-001  
  2.825344657560e-003  1.259838567922e+000  -5.039354271687e+000  -4.450106489102e-001  
  2.826344680448e-003  1.255837578548e+000  -5.023350314194e+000  -4.435695293952e-001  
  2.827344703336e-003  1.251789720104e+000  -5.007158880416e+000  -4.421108977131e-001  
  2.828344726224e-003  1.247700528702e+000  -4.990802114809e+000  -4.406348114507e-001  
  2.829344749112e-003  1.243560437357e+000  -4.974241749430e+000  -4.391413288842e-001  
  2.830344772000e-003  1.239392856202e+000  -4.957571424809e+000  -4.376305089764e-001  
  2.831344794889e-003  1.235160747441e+000  -4.940642989764e+000  -4.361024113745e-001  
  2.832344817777e-003  1.230883225138e+000  -4.923532900550e+000  -4.345570964080e-001  
  2.833344840665e-003  1.226555741754e+000  -4.906222967017e+000  -4.329946250861e-001  
  2.834344863553e-003  1.222198935532e+000  -4.888795742128e+000  -4.314150590953e-001  
  2.835344886441e-003  1.217763607872e+000  -4.871054431489e+000  -4.298184607971e-001  
  2.836344909330e-003  1.213266859247e+000  -4.853067436988e+000  -4.282048932252e-001  
  2.837344932218e-003  1.208734462733e+000  -4.834937850933e+000  -4.265744200835e-001  
  2.838344955106e-003  1.204179868668e+000  -4.816719474670e+000  -4.249271057431e-001  
  2.839344977994e-003  1.199590279554e+000  -4.798361118216e+000  -4.232630152404e-001  
  2.840345000882e-003  1.194963621324e+000  -4.779854485296e+000  -4.215822142736e-001  
  2.841345023770e-003  1.190282531885e+000  -4.761130127538e+000  -4.198847692010e-001  
  2.842345046659e-003  1.185509335405e+000  -4.742037341621e+000  -4.181707470378e-001  
  2.843345069547e-003  1.180696548259e+000  -4.722786193037e+000  -4.164402154538e-001  
  2.844345092435e-003  1.175884044451e+000  -4.703536177805e+000  -4.146932427707e-001  
  2.845345115323e-003  1.171016189500e+000  -4.684064757998e+000  -4.129298979589e-001  
  2.846345138211e-003  1.166065668416e+000  -4.664262673663e+000  -4.111502506356e-001  
  2.847345161100e-003  1.161094590555e+000  -4.644378362220e+000  -4.093543710613e-001  
  2.848345183988e-003  1.156095299058e+000  -4.624381196233e+000  -4.075423301377e-001  
  2.849345206876e-003  1.151043546751e+000  -4.604174187003e+000  -4.057141994041e-001  
  2.850345229764e-003  1.145944178856e+000  -4.583776715423e+000  -4.038700510355e-001  
  2.851345252652e-003  1.140781663541e+000  -4.563126654165e+000  -4.020099578389e-001  
  2.852345275540e-003  1.135575424868e+000  -4.542301699473e+000  -4.001339932510e-001  
  2.853345298429e-003  1.130328164677e+000  -4.521312658709e+000  -3.982422313351e-001  
  2.854345321317e-003  1.125040859385e+000  -4.500163437541e+000  -3.963347467781e-001  
  2.855345344205e-003  1.119726326232e+000  -4.478905304928e+000  -3.944116148876e-001  
  2.856345367093e-003  1.114382713300e+000  -4.457530853199e+000  -3.924729115892e-001  
  2.857345389981e-003  1.108979155517e+000  -4.435916622067e+000  -3.905187134230e-001  
  2.858345412870e-003  1.103536475976e+000  -4.414145903903e+000  -3.885490975409e-001  
  2.859345435758e-003  1.098059876652e+000  -4.392239506609e+000  -3.865641417036e-001  
  2.860345458646e-003  1.092510697327e+000  -4.370042789308e+000  -3.845639242772e-001  
  2.861345481534e-003  1.086907818996e+000  -4.347631275982e+000  -3.825485242307e-001  
  2.862345504422e-003  1.081298979127e+000  -4.325195916506e+000  -3.805180211320e-001  
  2.863345527311e-003  1.075658019819e+000  -4.302632079276e+000  -3.784724951458e-001  
  2.864345550199e-003  1.069949120426e+000  -4.279796481702e+000  -3.764120270296e-001  
  2.865345573087e-003  1.064194049398e+000  -4.256776197594e+000  -3.743366981308e-001  
  2.866345595975e-003  1.058408635579e+000  -4.233634542315e+000  -3.722465903836e-001  
  2.867345618863e-003  1.052609018236e+000  -4.210436072945e+000  -3.701417863058e-001  
  2.868345641751e-003  1.046747952083e+000  -4.186991808332e+000  -3.680223689950e-001  
  2.869345664640e-003  1.040824626249e+000  -4.163298504994e+000  -3.658884221262e-001  
  2.870345687528e-003  1.034870512529e+000  -4.139482050116e+000  -3.637400299478e-001  
  2.871345710416e-003  1.028905203151e+000  -4.115620812605e+000  -3.615772772785e-001  
  2.872345733304e-003  1.022888387777e+000  -4.091553551107e+000  -3.594002495039e-001  
  2.873345756192e-003  1.016817407301e+000  -4.067269629203e+000  -3.572090325734e-001  
  2.874345779081e-003  1.010702089603e+000  -4.042808358413e+000  -3.550037129963e-001  
  2.875345801969e-003  1.004567157071e+000  -4.018268628286e+000  -3.527843778390e-001  
  2.876345824857e-003  9.984027950511e-001  -3.993611180204e+000  -3.505511147210e-001  
  2.877345847745e-003  9.921799190074e-001  -3.968719676029e+000  -3.483040118117e-001  
  2.878345870633e-003  9.859111321644e-001  -3.943644528658e+000  -3.460431578269e-001  
  2.879345893521e-003  9.796305070005e-001  -3.918522028002e+000  -3.437686420254e-001  
  2.880345916410e-003  9.733070721073e-001  -3.893228288429e+000  -3.414805542053e-001  
  2.881345939298e-003  9.669341297001e-001  -3.867736518800e+000  -3.391789847005e-001  
  2.882345962186e-003  9.605125780286e-001  -3.842050312114e+000  -3.368640243773e-001  
  2.883345985074e-003  9.540740625670e-001  -3.816296250268e+000  -3.345357646303e-001  
  2.884346007962e-003  9.476059841109e-001  -3.790423936444e+000  -3.321942973796e-001  
  2.885346030851e-003  9.410841256690e-001  -3.764336502676e+000  -3.298397150665e-001  
  2.886346053739e-003  9.345239946610e-001  -3.738095978644e+000  -3.274721106502e-001  
  2.887346076627e-003  9.279519188782e-001  -3.711807675513e+000  -3.250915776039e-001  
  2.888346099515e-003  9.213329365262e-001  -3.685331746105e+000  -3.226982099112e-001  
  2.889346122403e-003  9.146646850750e-001  -3.658658740300e+000  -3.202921020625e-001  
  2.890346145291e-003  9.079588156109e-001  -3.631835262444e+000  -3.178733490513e-001  
  2.891346168180e-003  9.012415287253e-001  -3.604966114901e+000  -3.154420463701e-001  
  2.892346191068e-003  8.944842285269e-001  -3.577936914108e+000  -3.129982900069e-001  
  2.893346213956e-003  8.876824467108e-001  -3.550729786843e+000  -3.105421764416e-001  
  2.894346236844e-003  8.808386290744e-001  -3.523354516298e+000  -3.080738026416e-001  
  2.895346259732e-003  8.739919045880e-001  -3.495967618352e+000  -3.055932660587e-001  
  2.896346282621e-003  8.670958258497e-001  -3.468383303399e+000  -3.031006646247e-001  
  2.897346305509e-003  8.601559716313e-001  -3.440623886525e+000  -3.005960967476e-001  
  2.898346328397e-003  8.531786261891e-001  -3.412714504756e+000  -2.980796613081e-001  
  2.899346351285e-003  8.461879960430e-001  -3.384751984172e+000  -2.955514576553e-001  
  2.900346374173e-003  8.391641607541e-001  -3.356656643017e+000  -2.930115856028e-001  
  2.901346397061e-003  8.320983590449e-001  -3.328393436179e+000  -2.904601454252e-001  
  2.902346419950e-003  8.249871309692e-001  -3.299948523877e+000  -2.878972378535e-001  
  2.903346442838e-003  8.178599830513e-001  -3.271439932205e+000  -2.853229640714e-001  
  2.904346465726e-003  8.107087552978e-001  -3.242835021191e+000  -2.827374257117e-001  
  2.905346488614e-003  8.035142411610e-001  -3.214056964644e+000  -2.801407248516e-001  
  2.906346511502e-003  7.962896981295e-001  -3.185158792518e+000  -2.775329640091e-001  
  2.907346534391e-003  7.890426894730e-001  -3.156170757892e+000  -2.749142461388e-001  
  2.908346557279e-003  7.817549930599e-001  -3.127019972240e+000  -2.722846746280e-001  
  2.909346580167e-003  7.744340380829e-001  -3.097736152331e+000  -2.696443532923e-001  
  2.910346603055e-003  7.670846500149e-001  -3.068338600060e+000  -2.669933863721e-001  
  2.911346625943e-003  7.597272921341e-001  -3.038909168536e+000  -2.643318785275e-001  
  2.912346648831e-003  7.523271200543e-001  -3.009308480217e+000  -2.616599348354e-001  
  2.913346671720e-003  7.448879062546e-001  -2.979551625018e+000  -2.589776607841e-001  
  2.914346694608e-003  7.374113232561e-001  -2.949645293025e+000  -2.562851622703e-001  
  2.915346717496e-003  7.299301613776e-001  -2.919720645510e+000  -2.535825455939e-001  
  2.916346740384e-003  7.224179252570e-001  -2.889671701028e+000  -2.508699174545e-001  
  2.917346763272e-003  7.148648098480e-001  -2.859459239392e+000  -2.481473849470e-001  
  2.918346786161e-003  7.072845736465e-001  -2.829138294586e+000  -2.454150555572e-001  
  2.919346809049e-003  6.996928873670e-001  -2.798771549468e+000  -2.426730371577e-001  
  2.920346831937e-003  6.920740128420e-001  -2.768296051368e+000  -2.399214380037e-001  
  2.921346854825e-003  6.844108918908e-001  -2.737643567563e+000  -2.371603667285e-001  
  2.922346877713e-003  6.767186912288e-001  -2.706874764915e+000  -2.343899323395e-001  
  2.923346900602e-003  6.690150209948e-001  -2.676060083979e+000  -2.316102442137e-001  
  2.924346923490e-003  6.612852760618e-001  -2.645141104247e+000  -2.288214120936e-001  
  2.925346946378e-003  6.535263447773e-001  -2.614105379109e+000  -2.260235460823e-001  
  2.926346969266e-003  6.457392464598e-001  -2.582956985839e+000  -2.232167566400e-001  
  2.927346992154e-003  6.379398122829e-001  -2.551759249132e+000  -2.204011545790e-001  
  2.928347015042e-003  6.301127920780e-001  -2.520451168312e+000  -2.175768510595e-001  
  2.929347037931e-003  6.222513711759e-001  -2.489005484703e+000  -2.147439575852e-001  
  2.930347060819e-003  6.143640231362e-001  -2.457456092545e+000  -2.119025859991e-001  
  2.931347083707e-003  6.064685027628e-001  -2.425874011051e+000  -2.090528484788e-001  
  2.932347106595e-003  5.985490606256e-001  -2.394196242502e+000  -2.061948575322e-001  
  2.933347129483e-003  5.905987689864e-001  -2.362395075946e+000  -2.033287259930e-001  
  2.934347152372e-003  5.826164720536e-001  -2.330465888214e+000  -2.004545670165e-001  
  2.935347175260e-003  5.746230957167e-001  -2.298492382867e+000  -1.975724940746e-001  
  2.936347198148e-003  5.666180472140e-001  -2.266472188856e+000  -1.946826209519e-001  
  2.937347221036e-003  5.585801290363e-001  -2.234320516145e+000  -1.917850617409e-001  
  2.938347243924e-003  5.505181976775e-001  -2.202072790710e+000  -1.888799308374e-001  
  2.939347266812e-003  5.424453250864e-001  -2.169781300346e+000  -1.859673429363e-001  
  2.940347289701e-003  5.343655057914e-001  -2.137462023166e+000  -1.830474130268e-001  
  2.941347312589e-003  5.262423405053e-001  -2.104969362021e+000  -1.801202563882e-001  
  2.942347335477e-003  5.180840078295e-001  -2.072336031318e+000  -1.771859885847e-001  
  2.943347358365e-003  5.099036109213e-001  -2.039614443685e+000  -1.742447254615e-001  
  2.944347381253e-003  5.017242424355e-001  -2.006896969742e+000  -1.712965831401e-001  
  2.945347404142e-003  4.935394044930e-001  -1.974157617972e+000  -1.683416780133e-001  
  2.946347427030e-003  4.853187787803e-001  -1.941275115121e+000  -1.653801267410e-001  
  2.947347449918e-003  4.770605198768e-001  -1.908242079507e+000  -1.624120462457e-001  
  2.948347472806e-003  4.688475919635e-001  -1.875390367854e+000  -1.594375537074e-001  
  2.949347495694e-003  4.606164212856e-001  -1.842465685142e+000  -1.564567665593e-001  
  2.950347518582e-003  4.523154520717e-001  -1.809261808287e+000  -1.534698024832e-001  
  2.951347541471e-003  4.439811879732e-001  -1.775924751893e+000  -1.504767794048e-001  
  2.952347564359e-003  4.356667443464e-001  -1.742666977386e+000  -1.474778154888e-001  
  2.953347587247e-003  4.273658384557e-001  -1.709463353823e+000  -1.444730291347e-001  
  2.954347610135e-003  4.190101756206e-001  -1.676040702483e+000  -1.414625389716e-001  
  2.955347633023e-003  4.106210166952e-001  -1.642484066781e+000  -1.384464638541e-001  
  2.956347655912e-003  4.022408782094e-001  -1.608963512838e+000  -1.354249228571e-001  
  2.957347678800e-003  3.938617598976e-001  -1.575447039590e+000  -1.323980352712e-001  
  2.958347701688e-003  3.854515264941e-001  -1.541806105976e+000  -1.293659205984e-001  
  2.959347724576e-003  3.770202702766e-001  -1.508081081107e+000  -1.263286985467e-001  
  2.960347747464e-003  3.685721614834e-001  -1.474288645933e+000  -1.232864890261e-001  
  2.961347770352e-003  3.601185465529e-001  -1.440474186211e+000  -1.202394121431e-001  
  2.962347793241e-003  3.516569506636e-001  -1.406627802654e+000  -1.171875881967e-001  
  2.963347816129e-003  3.431821507334e-001  -1.372728602934e+000  -1.141311376733e-001  
  2.964347839017e-003  3.347082880705e-001  -1.338833152282e+000  -1.110701812417e-001  
  2.965347861905e-003  3.261961853559e-001  -1.304784741423e+000  -1.080048397487e-001  
  2.966347884793e-003  3.176544088836e-001  -1.270617635535e+000  -1.049352342145e-001  
  2.967347907682e-003  3.091303890132e-001  -1.236521556053e+000  -1.018614858273e-001  
  2.968347930570e-003  3.006163159441e-001  -1.202465263776e+000  -9.878371593889e-002  
  2.969347953458e-003  2.920688085917e-001  -1.168275234367e+000  -9.570204606003e-002  
